ticker,cik,company_name,merged_from_ciks,exchange,sic,sic_description,taxonomy,filing_form,reporting_currency,fiscal_year_end,latest_fiscal_year,period_end,gate0_pass,gate0_status,gate0_not_evaluable,imputed_fields,resolution_basis,resolution_basis_goodwill,resolution_basis_intangibles,carried_forward_fields,carry_forward_age_days,sbc_unverified,fcf_after_sbc_multiple,tangible_book,income_quality,fcf,fcf_after_sbc,sbc_pct_revenue,net_cash,effective_tax,ni_vs_oi,acq_intensity,bs_acq_intensity,acq_cf_bs_disagreement,buyback_pct_fcf,fcf_per_share,revenue,net_income,operating_income,ocf,capex,capex_broken,capex_suspect,capex_vs_dep_amort,ttm_fcf_divergence,ttm_suspect,ttm_unavailable,net_margin,income_quality_suspect,operating_margin_2y_ago,sbc,equity,goodwill,intangibles,cash,total_debt,shares_diluted,fail_tangible_book,test_tangible_book,fail_income_quality,test_income_quality,fail_fcf,test_fcf,fail_fcf_after_sbc,test_fcf_after_sbc,fail_sbc,test_sbc,warn_sbc,fail_ni_over_oi,test_ni_vs_oi,fail_tax_anomaly,test_tax_anomaly,warn_inorganic,tangible_book_yrs_negative,growth_basis,short_history,revenue_cagr_3y,revenue_cagr_5y,fcf_per_share_cagr_3y,fcf_per_share_cagr_5y,fcf_per_share_earliest,fcf_per_share_latest,fcf_per_share_delta_abs,fcf_inflection,fcf_inflection_years,operating_margin_latest,operating_margin_5y_ago,operating_margin_delta,income_quality_3y_avg,income_quality_direction,ttm_revenue,ttm_net_income,ttm_ocf,ttm_capex,ttm_sbc,ttm_fcf_after_sbc,revenue_growth_yoy_q1,revenue_growth_yoy_q2,revenue_growth_yoy_q3,revenue_growth_yoy_q4,revenue_accel_4q,quarters_of_accelerating_revenue,fcf_growth_yoy_q1,fcf_growth_yoy_q2,fcf_growth_yoy_q3,fcf_growth_yoy_q4,fcf_accel_4q,quarters_of_accelerating_fcf,acq_disagreement,acquisitions,buybacks,dep_amort,dividends,gi_delta,operating_margin,pretax_income,sec_download_date,source_tag_capex,source_tag_equity,source_tag_goodwill,source_tag_intangibles,source_tag_net_income,source_tag_ocf,source_tag_operating_income,source_tag_sbc,tax_expense,ttm_acquisitions,ttm_buybacks,ttm_dep_amort,ttm_dividends,ttm_operating_income,ttm_pretax_income,ttm_shares_diluted,ttm_tax_expense,price,ma_200,as_of,market_cap,market_cap_derived,pct_vs_200ma,momentum_not_evaluated,drawdown_undiagnosed,momentum_unknown,fwd_trail_ratio,adjusted_eps_guard,operating_margin_delta_2y,margin_swing_unverified,tier2_commodity,rejected_because,ev,p_fcf_after_sbc,ev_fcf_after_sbc
AHRO,1338929,"AUTHENTIC HOLDINGS, INC.","",OTC,5130,"Wholesale-Apparel, Piece Goods & Notions",us-gaap,10-Q,USD,1231,2025,2025-01-07,false,unknown,"tangible_book,income_quality,fcf,sbc,ni_vs_oi,tax_anomaly",goodwill,unresolved,never_acquired,carried_forward,intangibles,7,true,,,,,,,,,,,,false,,,,,,,,false,false,,false,false,true,,false,,,,0.0,4284185.0,5890.0,,,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,-91.68753129694542,,0.1165005686610055,,,,,,,,,2.809990059642147,2.5549173130396605,0.013924363516519734,,0,,,,,,0,false,,,,,,,,2026-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
FEMY,1339005,Femasys Inc.,"",Nasdaq,3841,Surgical & Medical Instruments & Apparatus,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"",goodwill,never_acquired,never_acquired,reported,"",,false,,5734388.0,1.0033647401876553,-19215572.0,-20005717.0,0.34454302574485035,,-0.00006963163950030575,1.0590845162871618,,,false,,-0.5058435542265336,2293313.0,-18627887.0,-17588669.0,-18690565.0,525007.0,false,false,,false,false,true,-8.122697163448688,false,-13.534347976156049,790145.0,5869302.0,0.0,134914.0,9266353.0,,39549218.0,false,PASS,false,PASS,true,FAIL,true,FAIL,true,FAIL,true,false,PASS,true,FAIL,,0,insufficient,false,0.2388322690073521,0.1718177113672994,,,,-0.5058435542265336,,false,0,-7.669545761960971,-6.67985621214778,-0.9896895498131908,0.9428278811326413,rising,,,,,,,0.8478445395604197,0.3144413127941929,0.24504489193117351,-0.1892183117175054,-0.3180584974696795,0,,,0.13146787241565347,,,0,false,,,,,,-7.669545761960971,-18626590.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,1297.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LCGMF,1339688,LION COPPER AND GOLD CORP.,"",OTC,1000,Metal Mining,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"fcf,sbc","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,23386000.0,-3.003878621948437,,,,,0.0,-0.26308523409363743,,,false,,,,4383000.0,-16660000.0,-13166000.0,,false,false,,false,false,true,,false,,8772000.0,23386000.0,0.0,0.0,2364000.0,,484301125.0,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,true,FAIL,,0,insufficient,false,,,,,,,,false,0,,,,-1.1437290145203336,falling,,,,,,,,,,,,0,,,13.522015241320915,,,0,false,,,,,,,4383000.0,2026-08-25,,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ATYR,1339970,aTYR PHARMA INC,"",Nasdaq,2836,"Biological Products, (No Diagnostic Substances)",us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,67480000.0,0.8363150651663563,-62063000.0,-67060000.0,26.3,,-0.0,0.9547966558027491,,,false,,-0.7211888056484247,190000.0,-74118000.0,-77627000.0,-61986000.0,77000.0,false,true,0.11596385542168675,false,false,true,-390.09473684210525,false,-155.57790368271955,4997000.0,67480000.0,0.0,0.0,10743000.0,,92985359.0,false,PASS,false,PASS,true,FAIL,true,FAIL,true,FAIL,true,true,FAIL,true,FAIL,,0,insufficient,false,-0.7365073971528912,-0.5513724780143131,,,,-0.7211888056484247,,false,0,-408.56315789473683,-1.5218555714968915,-407.04130232323996,0.8584007261413983,rising,,,,,,,,,,,,0,,,0.17931258106355383,,,0,false,,,664000.0,,,-408.56315789473683,-74123000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
DRTTF,1340476,DIRTT ENVIRONMENTAL SOLUTIONS LTD,"",OTC,7372,Services-Prepackaged Software,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,tangible_book,intangibles,unresolved,unresolved,never_acquired,"",,false,,,0.013289036544850499,-1773000.0,-4810000.0,0.017985845844067396,20106000.0,-0.0363675489563159,1.277905536883071,,,false,,-0.025186147095476966,168855000.0,-14448000.0,-11306000.0,-192000.0,1581000.0,false,false,0.25599093264248707,false,false,true,-0.0855645376210358,false,-0.0909960369590669,3037000.0,28535000.0,,0.0,20326000.0,220000.0,190978000.0,,NOT_EVALUABLE,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,,0,insufficient,false,-0.006442400519249825,-0.00311189271822776,,,0.010086097955616444,-0.025186147095476966,-0.03527224505109341,false,0,-0.06695685647448994,-0.12402992297690474,0.057073066502414796,-0.16857918207559439,rising,,,,,,,-0.055314191403121285,-0.13046685878962536,0.02753359970940792,0.035661065721185964,0.0430926229871955,2,-4.34214501510574,2.3886138613861387,-0.7722976963969286,1.1548022598870056,1.3329930267195171,1,false,,,6176000.0,,,-0.06695685647448994,-13941000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,507000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ESEA,1341170,EUROSEAS LTD.,"",Nasdaq,4412,Deep Sea Foreign Transportation of  Freight,us-gaap,20-F,USD,1231,2025,2025-12-31,false,unknown,"fcf,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,463443787.0,1.0304167753695572,,,0.00859934773828655,-40351330.0,,0.9161733564800016,,,false,,,227873562.0,136967379.0,149499413.0,141133485.0,,false,false,,false,false,true,0.601067441952744,false,0.6307175200029037,1959564.0,463443787.0,0.0,0.0,176460053.0,216811383.0,6947139.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,false,PASS,false,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,0.07643966434924221,0.3371750574197845,,,-18.371432125476254,,,false,0,0.6560630012884074,0.17432631566367873,0.4817366856247287,1.1006097312870065,falling,,,,,,,-0.07279874620346123,,,,,0,,,,,,0,false,,2122174.0,,18956612.0,,0.6560630012884074,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ALDX,1341235,"ALDEYRA THERAPEUTICS, INC.","",Nasdaq,2834,Pharmaceutical Preparations,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,unknown,"fcf,sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,44250390.0,0.9851985695132527,,,,54791622.0,,0.9597749407730668,,,false,,,,-33846661.0,-35265206.0,-33345682.0,,false,false,,false,false,true,,false,,6091413.0,44250390.0,0.0,0.0,70041254.0,15249632.0,60056557.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,,,0.8555388922624102,rising,,,,,,,,,,,,0,,,,,,0,false,,,,,,,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
FSM,1341335,FORTUNA MINING CORP.,"",NYSE,1040,Gold and Silver Ores,ifrs-full,40-F,USD,1231,2025,2025-12-31,false,unknown,"tangible_book,income_quality,fcf","",unresolved,unresolved,unresolved,"",,false,,,,,,0.03307080129115504,,0.27837321171987256,0.7616818196287382,,,false,,,947059000.0,311064000.0,408391000.0,,,false,false,,false,false,true,0.3284526096051038,false,-0.00048312734144639066,31320000.0,1677034000.0,,,553985000.0,,306862000.0,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,false,PASS,false,false,PASS,false,PASS,,0,insufficient,false,0.11593518329581642,0.2769243010206459,,,,,,false,0,0.4312202302074105,0.2051791257715994,0.2260411044358111,-2.114130514335982,,,,,,,,,,,,,,,,,,,,false,,,191019000.0,,,0.4312202302074105,400175000.0,2026-08-25,,EquityAttributableToOwnersOfParent,,,ProfitLoss,,ProfitLossFromOperatingActivities,ExpenseFromSharebasedPaymentTransactionsWithEmployees,111398000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ORCL,1341439,Oracle Corporation,"",NYSE,7372,Services-Prepackaged Software,us-gaap,10-Q,USD,531,2026,2026-05-31,false,fail,tax_anomaly,"",reported,reported,reported,"",,false,,-22982000000.0,1.8714227190261603,-23686000000.0,-28497000000.0,0.07142539008566295,-98252000000.0,,0.8292244977191109,,-0.019359532045667118,true,-0.0033336842474646455,-9.779341111873713,67357000000.0,17087000000.0,20606000000.0,31977000000.0,55663000000.0,false,false,,false,false,true,0.2536781626260077,false,0.2898925624516153,4811000000.0,42508000000.0,62261000000.0,3229000000.0,31289000000.0,129541000000.0,2914000000.0,true,FAIL,false,PASS,true,FAIL,true,FAIL,false,PASS,false,false,PASS,,NOT_EVALUABLE,false,5,insufficient,false,0.10476732816565715,0.10721151086579872,,,3.0112540192926045,-9.779341111873713,-12.790595131166317,false,0,0.30592217586887777,0.3758245015934188,-0.06990232572454103,1.7762402616870674,rising,,,,,,,0.06400602409638555,0.1216652889456677,0.14218649975104916,0.21656050955414013,0.04781846671786453,3,,-1.070647931303669,,,,0,false,,95000000.0,,5787000000.0,-1304000000.0,0.30592217586887777,,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2467000000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
LMNR,1342423,LIMONEIRA COMPANY,"",Nasdaq,0100,Agricultural Production-Crops,us-gaap,10-Q,USD,1031,2025,2025-10-31,false,fail,fcf,"",reported,reported,reported,"",,false,,175900000.0,0.3760090107002065,,,0.020021472492435827,-70972000.0,0.22132825517733873,0.7831903945111492,,-0.016904707681296156,false,,,153685000.0,-15981000.0,-20405000.0,-6009000.0,,false,false,,false,false,true,-0.1039854247324072,false,0.06183586514585878,3077000.0,180027000.0,1506000.0,2621000.0,1509000.0,72481000.0,17834000.0,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,false,PASS,false,true,FAIL,false,PASS,false,0,insufficient,false,-0.050053664336516146,-0.007943271083903691,,,-0.9267918088737201,,,false,0,-0.13277157822819402,-0.11884679592589582,-0.013924782302298197,0.3338249154822908,rising,,,,,,,-0.2236632221374575,-0.2571909004187618,-0.4899549494703519,-0.32910487761300694,-0.05490890154782384,1,,,,,,0,false,,,9209000.0,5414000.0,-2598000.0,-0.13277157822819402,-21005000.0,2026-08-25,,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,-4649000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
TX,1342874,TERNIUM S.A.,"",NYSE,3312,"Steel Works, Blast Furnaces & Rolling Mills (Coke Ovens)",ifrs-full,20-F,USD,1231,2025,2025-12-31,false,fail,sbc,"goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,11944300000.0,7.633332783450733,-345476000.0,,,-887783000.0,0.5324332537844838,0.4296647963913799,,,false,,,15609094000.0,303095000.0,705422000.0,2313625000.0,2659101000.0,false,false,3.373175205630287,false,false,true,0.019417847057619102,true,0.12481558869766268,,11944300000.0,0.0,0.0,1531204000.0,2418987000.0,1963076776.0,false,PASS,false,PASS,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,false,PASS,false,PASS,,0,insufficient,false,-0.0166299454066392,0.12310052924706483,,,,,,false,0,0.045193013764924475,0.12357404067456286,-0.07838102690963838,7.045912883771698,rising,,,,,,,,,,,,,,,,,,,false,,,788308000.0,,,0.045193013764924475,648239000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,EquityAttributableToOwnersOfParent,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,ProfitLossFromOperatingActivities,,345144000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
HNOI,1342916,"HNO International, Inc.","",OTC,1000,Metal Mining,us-gaap,10-Q,USD,1031,2025,2025-10-31,false,fail,"tangible_book,tax_anomaly",goodwill,unresolved,never_acquired,unresolved,"",,false,,,0.14518760195758565,-1188431.0,-6522368.0,81.35838379524412,,,1.0,,,false,,-0.042895717417327096,65561.0,-6615496.0,-6615496.0,-960488.0,227943.0,false,false,,false,false,true,-100.90596543676881,false,-148.26876923076924,5333937.0,-1629950.0,0.0,,9525.0,,152051729.0,,NOT_EVALUABLE,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,false,PASS,,NOT_EVALUABLE,,0,insufficient,true,0.23923055869405752,,,,,-0.042895717417327096,,false,0,-100.90596543676881,,,0.459091143077808,falling,,,,,,,,-1.0,,-0.22620572892834265,,0,,,0.6375655036017959,,,0,false,,,,,,-100.90596543676881,,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
KUST,1342958,"KUSTOM ENTERTAINMENT, INC.","",Nasdaq,3663,Radio & Tv Broadcasting & Communications Equipment,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,tax_anomaly,goodwill,never_acquired,never_acquired,reported,"",,false,,2200540.0,1.2607352040947863,-8669055.0,-8708677.0,0.002880729495923232,-87998.0,,0.6130536578211778,,,false,,-22.494671233442855,13754155.0,-6671508.0,-10882421.0,-8411005.0,258050.0,false,false,,false,false,true,-0.4850540073163346,false,-0.7873223648083584,39622.0,2369956.0,0.0,169416.0,757369.0,845367.0,387144.0,false,PASS,false,PASS,true,FAIL,true,FAIL,false,PASS,false,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,-0.2810389652106454,0.055178704716627,,,-0.2997291137312872,-22.494671233442855,-22.194942119711566,false,0,-0.791209710811024,-0.7288394870957962,-0.062370223715227824,0.6356741904875832,rising,,,,,,,-0.490927106860735,0.11981259275402416,0.38068232186444,0.8821869885798649,0.43802120154322155,3,,,0.7704479808046422,,,0,false,,,,,,-0.791209710811024,-5955930.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,,FiniteLivedIntangibleAssetsNet,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,OperatingIncomeLoss,ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
CNBX,1343009,CNBX PHARMACEUTICALS INC.,"",OTC,2834,Pharmaceutical Preparations,us-gaap,10-Q,USD,831,2025,2025-08-31,false,fail,"sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,-2496293.0,0.5455990266771983,-171305.0,-171305.0,,,,1.1556363663132014,,,false,,-0.0018897517265240834,0.0,-313976.0,-271691.0,-171305.0,0.0,false,false,,false,false,true,,false,-2.2707447003035366,0.0,-2496293.0,0.0,0.0,15111.0,,90649474.0,true,FAIL,true,FAIL,true,FAIL,true,FAIL,,NOT_EVALUABLE,,false,PASS,,NOT_EVALUABLE,,0,insufficient,false,,,,,,-0.0018897517265240834,,false,0,,-425.24116249825346,,0.30909743666731004,rising,,,,,,,,,,,,0,,-0.21319446221562555,,,,0,false,,,,,,,,2026-08-25,PaymentsToAcquireMachineryAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
MESO,1345099,Mesoblast Limited,"",Nasdaq,2836,"Biological Products, (No Diagnostic Substances)",ifrs-full,20-F,USD,630,2025,2025-06-30,false,fail,ni_vs_oi,"goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,597442000.0,0.489064243895753,-50634000.0,-72722000.0,1.2843353878357948,39657000.0,-0.0032412682198562056,,,,false,,-0.060210642098600706,17198000.0,-102142000.0,,-49954000.0,680000.0,false,true,0.10625,false,false,true,-5.939178974299337,false,,22088000.0,597442000.0,0.0,0.0,161551000.0,121894000.0,1207793132.0,false,PASS,true,FAIL,true,FAIL,true,FAIL,true,FAIL,true,,NOT_EVALUABLE,true,FAIL,,0,insufficient,false,0.18978883580215733,-0.11764533747602324,,,,-0.060210642098600706,,false,0,,,,0.6042059450551015,falling,,,,,,,,,,0.17967914438502675,,0,,,,,,0,false,,,6400000.0,,,,-101812000.0,2026-08-25,PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,Equity,,,ProfitLoss,CashFlowsFromUsedInOperatingActivities,,AdjustmentsForSharebasedPayments,330000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
CODI,1345126,COMPASS DIVERSIFIED HOLDINGS,"",NYSE,2510,Household Furniture,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","",reported,reported,reported,"",,false,,-1346208000.0,0.030165845902435793,-51145000.0,-67245000.0,0.008593156218242684,-1809302000.0,0.003175627312411158,-20.37938793879388,-0.0002641995234801322,-0.04861271232034432,true,-0.0,-0.8937875485140092,1873584000.0,-226415000.0,11110000.0,-6830000.0,44315000.0,false,false,0.3109388156048274,false,false,true,-0.1208459295126346,false,-0.0410723584548381,16100000.0,442024000.0,895421000.0,892811000.0,68015000.0,1877317000.0,75236000.0,true,FAIL,true,FAIL,true,FAIL,true,FAIL,false,PASS,false,false,PASS,true,FAIL,true,5,insufficient,false,-0.008243807106686707,0.05293702880374185,,,,-0.8937875485140092,,false,0,0.005929811526998522,0.05388556010394835,-0.04795574857694983,0.30223740815232475,falling,1792016000.0,-94875000.0,,,,,0.035064932220355574,-0.05136770669468689,-0.059324555120929975,-0.11416156594037895,-0.045563634290844666,0,,,1.4430597436863928,,,0,true,-495000.0,0.0,142520000.0,,-91080000.0,0.005929811526998522,-297579000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,Goodwill,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,-945000.0,,,,,61951000.0,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
ENRT,1346022,Enertopia Corp.,"",OTC,1000,Metal Mining,us-gaap,10-Q,USD,831,2025,2025-08-31,false,fail,"fcf,sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,-198324.0,0.8030040268085619,,,,,,0.9865924658534164,,,false,,,,-506853.0,-513741.0,-407005.0,,false,false,,false,false,true,,false,,54751.0,-198324.0,0.0,0.0,74740.0,,8224943.0,true,FAIL,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,,,0.710368138614533,rising,,,,,,,,,,,,0,,,,,,0,false,,,,,,,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
CLUS,1346287,CLUSTER GROUP HOLDINGS LIMITED CO.,"",OTC,4899,"Communications Services, NEC",us-gaap,10-Q,USD,1231,2026,2026-12-31,false,fail,"fcf,sbc,ni_vs_oi,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,true,,-67791.0,0.011878712097530478,,,,,,,,,false,,,,-6398.0,,-76.0,,false,false,,false,false,true,,false,,,-67791.0,0.0,0.0,0.0,,,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,,NOT_EVALUABLE,,NOT_EVALUABLE,,0,insufficient,true,,,,,,,,false,0,,,,0.9839968824834627,falling,,,,,,,,,,,,0,,,,,,0,false,,,,,,,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,,,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
TVRD,1346830,"TVARDI THERAPEUTICS, INC.","",Nasdaq,2834,Pharmaceutical Preparations,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,unknown,"fcf,sbc,tax_anomaly",goodwill,never_acquired,never_acquired,reported,"",,false,,20624000.0,1.2901614142966948,,,,,,0.6809481082697771,,,false,,,,-18214000.0,-26748000.0,-23499000.0,,false,false,,false,false,true,,false,-5.794305608546356,1399000.0,20946000.0,0.0,322000.0,20734000.0,,7783182.0,false,PASS,false,PASS,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,,,,,-2.8547669118708745,,,false,0,,0.03986467479012748,,0.8965961008080782,rising,,,,,,,,,,,,0,,,,,,0,false,,,95000.0,,,,,2026-08-25,,StockholdersEquity,,IntangibleAssetsNetExcludingGoodwill,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,0.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
GNTOF,1346917,GENTOR RESOURCES INC.,"",OTC,1000,Metal Mining,us-gaap,20-F,USD,1231,2025,2025-12-31,false,fail,"fcf,sbc,tax_anomaly","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,-1391580.0,0.0028869821879662395,,,,,,0.9639119058002616,,,false,,,,-185661.0,-192612.0,-536.0,,false,false,,false,false,true,,false,,15760.0,-1391580.0,0.0,0.0,1022.0,,38906742.0,true,FAIL,true,FAIL,,NOT_EVALUABLE,,NOT_EVALUABLE,,NOT_EVALUABLE,,true,FAIL,,NOT_EVALUABLE,,0,insufficient,false,,,,,,,,false,0,,,,-0.5090796328250654,rising,,,,,,,,,,,,,,,,,,,false,,,,,,,,2026-08-25,,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,AllocatedShareBasedCompensationExpense,,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
NONE.,1347123,"EBR Systems, Inc.","",OTC,3841,Surgical & Medical Instruments & Apparatus,us-gaap,10-Q,USD,1231,2025,2025-12-31,false,fail,"","goodwill,intangibles",never_acquired,never_acquired,never_acquired,"",,false,,25588000.0,1.0909389228434307,-56875000.0,-59926000.0,1.8868274582560296,,-0.00004102059233735335,1.0579556057022588,,,false,,-0.14359473594532077,1617000.0,-48758000.0,-46087000.0,-53192000.0,3683000.0,false,false,9.138957816377172,false,false,true,-30.153370439084725,false,,3051000.0,25588000.0,0.0,0.0,5794000.0,,417327276.0,false,PASS,false,PASS,true,FAIL,true,FAIL,true,FAIL,true,false,PASS,true,FAIL,,0,insufficient,true,,,,,,-0.14359473594532077,,false,0,-28.501546072974644,,,1.0115780069010056,rising,,,,,,,,,,14.511764705882353,,0,,,-0.7279066353493835,,,0,false,,,403000.0,,,-28.501546072974644,-48756000.0,2026-08-25,PaymentsToAcquirePropertyPlantAndEquipment,StockholdersEquity,,,NetIncomeLoss,NetCashProvidedByUsedInOperatingActivities,OperatingIncomeLoss,ShareBasedCompensation,2000.0,,,,,,,,,,,,,,,,,,,,,,,ineligible:gate0_status,,,
