cik,entity_name,tag,fiscal_year_raw,form,accn,period_end
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2017-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2017-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2017-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2018-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-006766,2018-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2018-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2018-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2018-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2018-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2018-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2019-03-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2019-06-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2019-09-30
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",OperatingIncomeLoss,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsForRepurchaseOfCommonStock,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsForRepurchaseOfCommonStock,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsForRepurchaseOfCommonStock,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsForRepurchaseOfCommonStock,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsForRepurchaseOfCommonStock,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43555,10-Q,0001628280-19-006766,2018-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsOfDividends,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43555,10-Q,0001628280-19-006766,2018-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquireBusinessesNetOfCashAcquired,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43555,10-Q,0001628280-19-006766,2018-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",PaymentsToAcquirePropertyPlantAndEquipment,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2017-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2017-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2017-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2018-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-006766,2018-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2018-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2018-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-010770,2018-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2018-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2018-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2018-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2019-03-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2019-06-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2019-09-30
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",RevenueFromContractWithCustomerExcludingAssessedTax,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",ShareBasedCompensation,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-K,0001628280-19-003666,2015-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-K,0001628280-19-003666,2016-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-Q,0001628280-18-014379,2017-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-K,0001628280-19-003666,2017-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43465,10-K,0001628280-19-003666,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43555,10-Q,0001628280-19-006766,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43555,10-Q,0001628280-19-010770,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",StockholdersEquity,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43830,10-K,0001653558-20-000015,2016-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43830,10-K,0001653558-20-000015,2017-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43555,10-Q,0001628280-19-006766,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43555,10-Q,0001628280-19-010770,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43830,10-K,0001653558-20-000015,2018-12-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43555,10-Q,0001628280-19-006766,2019-03-31
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43555,10-Q,0001628280-19-010770,2019-06-30
1653558,"Priority Technology Holdings, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,43830,10-K,0001653558-20-000015,2019-12-31
1653558,"Priority Technology Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,43465,10-Q,0001628280-18-014379,2017-09-30
1653558,"Priority Technology Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,43465,10-Q,0001628280-18-014379,2018-09-30
1653558,"Priority Technology Holdings, Inc.",WeightedAverageNumberOfDilutedSharesOutstanding,43465,10-Q,0001628280-18-014379,2018-09-30
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000002,2017-12-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000004,2017-12-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000007,2017-12-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43830,10-Q,0001705682-19-000010,2018-12-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43830,10-Q,0001705682-19-000013,2018-12-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43830,10-Q,0001705682-19-000010,2019-03-31
1705682,Venator Materials PLC,CashAndCashEquivalentsAtCarryingValue,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000010,2017-12-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000013,2017-12-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000010,2018-03-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000010,2018-12-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000013,2018-12-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000010,2019-03-31
1705682,Venator Materials PLC,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000002,2017-03-31
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000010,2018-03-31
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000010,2019-03-31
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,DepreciationDepletionAndAmortization,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000002,2017-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperations,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000002,2017-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000010,2018-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000010,2019-03-31
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000002,2017-03-31
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000004,2017-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000007,2017-09-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000010,2018-03-31
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000013,2018-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43465,10-Q,0001705682-18-000007,2018-09-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000010,2019-03-31
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,IncomeTaxExpenseBenefit,43830,10-Q,0001705682-19-000013,2019-06-30
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000002,2017-12-31
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000004,2017-12-31
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000007,2017-12-31
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000002,2018-03-31
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000004,2018-06-30
1705682,Venator Materials PLC,IntangibleAssetsNetExcludingGoodwill,43465,10-Q,0001705682-18-000007,2018-09-30
